0	9.22847325146727
72	11.8199446627841
166	10.6398041267218
219	10.7934117382003
286	11.3999812831325
343	9.35323638714623
408	12.4668643661972
469	10.3816792426471
529	13.1631895463918
584	7.96657813645833
632	10.0254431323529
697	5.85757269856716
766	7.58737520040161
834	6.31936462496806
896	8.50947176617886
950	7.60762495320856
1009	7.22166619410112
1096	6.7639893640553
1206	8.35834178088803
1315	7.04272430243902
1425	13.2907001956382
1535	15.2199732686981
1644	15.1124845440495
1754	14.4623776037358
1863	11.2220991785714
1973	7.13929440335404
2084	7.0082351571477
2194	10.1712239510703
2266	9.32581237256532
2413	7.58033873361423
2578	5.36942234996396
2667	6.71396553705815
2752	6.50745641941439
2836	7.61879420762608
2921	9.22742491173077
3005	8.03538766160494
3105	7.33197104024768
3153	6.29110255417896
3261	9.2429272843569
3312	7.56552266415094
3402	6.47126828729927
3458	7.78634922012579
3520	8.14636856435644
3600	7.18334658141439
3752	13.3881956133487
3886	14.1333615287356
4010	8.96898037309175
4071	8.34866264125932
4178	6.13240496946565
4273	7.43094520675581
4374	8.03060424953605
4476	8.92546058105263
4559	11.7186257142857
4621	11.5212877316294
4666	13.10319819678
4733	11.3418735959302
4834	11.0151617555556
4888	9.23705563615635
4974	10.5091860707143
5024	9.7095305836478
5154	9.40178029062049
5228	10.4526452224961
5300	8.908844
5382	13.3206259306261
5463	14.8116785844749
5530	12.7408219481268
5589	11.4034783478261
5640	5.16180482054176
5742	7.68097212516129
5796	10.8275908973502
5964	15.5546463255814
6025	15.3919082857143
6085	8.38430560380261
6146	10.9092915296804
6207	10.6760532697718
6332	12.8201980217054
6414	11.0460009988539
6517	8.92075660987514
6620	9.73397775
6669	10.6220704870017
6748	12.5245311309524
6801	14.8683324055556
6936	8.83969238387097
7024	6.95383939528352
7110	6.58351294381412
7281	5.33184266840983
7366	11.6667422837285
7452	14.7287874800979
7555	9.56140971241965
7657	15.4633374182444
7753	14.8263948234733
7944	7.06990773888292
8040	5.96047293860858
8130	6.6513027892577
8220	8.99383528052326
8311	10.2571947891374
8401	11.101883840367
8451	12.0208954588235
8502	11.3007070503251
8625	14.4011313319012
8716	7.33500456317549
8807	6.40469192686275
8869	7.15353482363636
8925	7.42496503686636
8982	7.16063817435897
9051	7.58625737144054
9205	4.24108200634191
9258	6.13900649086682
9353	10.8962598666667
9447	10.6488743814318
9538	6.96080688240816
9590	5.82629956642664
9692	7.09133799745455
9752	7.90040660722154
9815	7.75410914124797
9876	5.42523485847458
9937	8.73412414622151
10029	9.9467615
10099	9.82264365292035
10147	10.1143046471774
10258	9.87793398148148
10348	9.55445176495727
10417	9.32704762586873
10486	9.60975646064815
10555	12.70900325
10624	11.346755989011
10693	11.5378779865772
10762	11.4702731092437
10831	12.0291124634051
10900	12.4613844620462
10995	12.947487814433
11076	13.7527827676056
11146	10.6105979895833
11226	12.2211196732673
11284	11.6225191588785
11366	15.0372343002545
11449	16.9848195121951
11537	11.8008237539568
11635	11.5090937895095
11741	7.68609199178261
11848	8.93119222221215
11954	12.6309580078355
12060	14.2257130357143
12123	11.1977741435484
12229	9.75094793658352
12332	10.4050474599156
12436	11.9336919105263
12516	14.0224925641026
12595	12.2532114904459
12702	10.8076210670956
12764	11.1664189947557
12827	10.0052822188841
12890	7.66563339129111
13015	10.2296240719603
